,as1,as2,as3,as4,bjdCode,kaptCode,kaptName
15693,울산광역시,중구,옥교동,3111010500,A68119001,태화강엑소디움,
15694,서울특별시,영등포구,양평동3가,1156012700,A15010305,양평현대2차,
15695,인천광역시,중구,항동7가,2811011800,A40003703,항동연안아파트,
15696,경기도,고양일산서구,일산동,4128710100,A41182709,일산후곡마을2단지동양대창,
15697,대구광역시,동구,율하동,2714011800,A70173310,대구안심4,
15698,서울특별시,노원구,하계동,1135010400,A13923001,중계한신코아,
15699,강원도,홍천군,홍천읍,갈마곡리,4272025024,A25080109,홍천신성미소지움아파트
15700,부산광역시,금정구,장전동,2641010800,A60984101,금정산한신아파트,
15701,경상남도,창원성산구,대방동,4812310500,A64180505,대방그린빌아파트,
15702,충청남도,천안서북구,쌍용동,4413310700,A33109002,시영1차아파트,
15703,경상남도,창원진해구,부흥동,4812912700,A64517001,태영데시앙,
15704,인천광역시,서구,금곡동,2826011800,A40433002,금곡 동남 아파트,
15705,대전광역시,동구,효동,3011010300,A30078301,효동현대,
15706,전라북도,김제시,신풍동,4521010200,A57670301,김제부영3차아파트,
15707,서울특별시,영등포구,대림동,1156013300,A15007201,신대림자이,
15708,전라북도,전주완산구,서서학동,4511112600,A56072701,효성흑석마을,
15709,서울특별시,성북구,정릉동,1129013300,A13677206,정릉우성,
15710,부산광역시,연제구,연산동,2647010200,A61176004,연산한성기린아파트,
15711,경기도,안양동안구,평촌동,4117310300,A43179705,인덕원대림2차,
15712,경기도,고양덕양구,행신동,4128112800,A41222305,서정마을 1단지,
15713,서울특별시,마포구,창전동,1144011400,A12188205,신촌태영데시앙,
15714,충청남도,아산시,모종동,4420011300,A33675201,모종2차한성필하우스,
15715,경기도,남양주시,와부읍,도곡리,4136025022,A47287811,쌍용스윗닷홈리버
15716,서울특별시,중랑구,신내동,1126010600,A13186502,신내우남푸르미아,
15717,대구광역시,수성구,범물동,2726011300,A70676402,범물영남타운,
15718,전라북도,익산시,평화동,4514010600,A57071001,클래시움,
15719,서울특별시,동작구,사당동,1159010700,A15609502,사당자이,
15720,경기도,남양주시,별내동,4136011100,A47274217,미리내마을LH4-4,
15721,서울특별시,영등포구,문래동4가,1156012200,A15009402,문래삼환,
15722,서울특별시,강서구,가양동,1150010400,A15781002,가양9-1,
15723,울산광역시,남구,무거동,3114010100,A68019009,삼호시영,
15724,서울특별시,중랑구,면목동,1126010100,A13183701,아남리치카운티,
15725,울산광역시,북구,정자동,3120011300,A68321001,벽산 블루밍,
15726,광주광역시,북구,오치동,2917011500,A50013010,우성아파트,
15727,충청북도,증평군,증평읍,증평리,4374525021,A10027737,증평송산 LH천년나무3단지
15728,서울특별시,서대문구,홍은동,1141011800,A12010101,홍은풍림1차,
15729,광주광역시,북구,삼각동,2917011600,A50079002,삼각호반1차,
15730,서울특별시,용산구,이촌동,1117012900,A14072702,이촌,
15731,경기도,성남수정구,창곡동,4113110800,A10027369,위례 자연&래미안e편한세상,
15732,서울특별시,마포구,아현동,1144010100,A10027090,마포센트럴아이파크,
15733,경기도,수원영통구,이의동,4111710300,A10027083,e편한세상 TERRACE 광교 West hill,
15734,경기도,이천시,증포동,4150010900,A10026833,이천증포한양수자인3단지,
15735,광주광역시,서구,매월동,2914013200,A10027027,금호동 아델리움&로제비앙 아파트,
15736,대구광역시,수성구,범어동,2726010100,A10026932,브라운스톤 범어,
15737,인천광역시,연수구,송도동,2818510600,A10026681,송도더샵퍼스트파크14단지,
15738,제주특별자치도,제주시,월평동,5011013500,A10026487,제주첨단꿈에그린3단지아파트,
15739,인천광역시,미추홀구,도화동,2817710400,A10026412,이(e)편한세상 도화5단지아파트,
15740,충청북도,진천군,덕산읍,두촌리,4375025325,A10026375,진천건영아모리움양우내안애아파트
15741,서울특별시,서초구,반포동,1165010700,A10026051,반포래미안아이파크,
15742,경기도,화성시,오산동,4159012900,A10025790,중흥S클래스에코밸리아파트,
15743,강원도,춘천시,효자동,4211011200,A10025340,코아루웰라움아파트,
15744,경기도,화성시,반월동,4159012000,A10027114,이편한세상 반월나노시티역,
15745,경기도,의정부시,가능동,4115011000,A10025288,e편한세상 녹양역아파트,
15746,대구광역시,수성구,범어동,2726010100,A10025285,범어센트럴푸르지오 아파트,
15747,경기도,용인수지구,죽전동,4146510200,A44816019,내대지마을푸르지오,
15748,전라북도,군산시,대명동,4513012700,A10027484,현대메트로타워2차아파트,
15749,경기도,시흥시,조남동,4139012400,A10027539,시흥목감LH7단지,
15750,충청남도,천안서북구,차암동,4413310600,A10027428,e편한세상 스마일시티 2차 아파트,
15751,경기도,부천시,옥길동,4119011500,A10027285,부천LH옥길 헤일라움아파트,
15752,경기도,안양동안구,관양동,4117310200,A10027233,평촌더샵센트럴시티,
15753,충청북도,음성군,맹동면,동성리,4377033031,A10026976,충북혁신영무예다음3차아파트
15754,경기도,평택시,동삭동,4122011900,A10026568,평택센트럴자이2단지,
15755,경기도,고양덕양구,도내동,4128110500,A10026532,원흥동일스위트아파트,
15756,세종특별자치시,새롬동,3611010800,A10026493,새뜸마을8단지아파트,,
15757,서울특별시,서대문구,북아현동,1141011000,A10026370,e편한세상신촌아파트,
15758,경상북도,포항북구,창포동,4711311900,A10026385,창포메트로시티1단지,
15759,대구광역시,동구,괴전동,2714012600,A10026330,안심역서원프레시빌,
15760,경기도,광주시,양벌동,4161012000,A10026329,이편한세상 광주 양벌 아파트,
15761,광주광역시,동구,계림동,2911010900,A10026283,푸른길 두산위브,
15762,대구광역시,달서구,진천동,2729011700,A10026276,월배역라온프라이빗,
15763,인천광역시,중구,운남동,2811014600,A10026080,e편한세상영종하늘시아파트,
15764,경기도,안성시,공도읍,용두리,4155025025,A10026069,안성공도우미린더퍼스트
15765,서울특별시,구로구,항동,1153011200,A10025858,항동하버라인8단지,
15766,서울특별시,종로구,행촌동,1111018100,A10026946,경희궁자이1단지(임대아파트),
15767,서울특별시,종로구,무악동,1111018700,A10025710,경희궁 롯데캐슬아파트,
15768,충청북도,청주흥덕구,옥산면,가락리,4311332025,A10025357,리버파크자이 아파트
15769,인천광역시,미추홀구,학익동,2817710300,A10025355,학익하나2차아파트,
15770,세종특별자치시,다정동,3611010900,A10025292,가온마을9단지아파트,,
15771,충청북도,청주상당구,용암동,4311112400,A10025139,칸타빌더테라스1단지,
15772,경상남도,창원성산구,남산동,4812310600,A64195503,창원대우(1차)아파트,
15773,충청남도,부여군,규암면,내리,4476031034,A10027407,부여규암LH천년나무1단지아파트
15774,대구광역시,달성군,현풍읍,중리,2771026522,A10027163,대구 테크노폴리스 일동미라주 더파크 
15775,경기도,용인수지구,성복동,4146510600,A10025987,성복역서희스타힐스,
15776,부산광역시,남구,대연동,2629010600,A10026452,대연롯데캐슬레전드,
15777,광주광역시,광산구,우산동,2920010900,A10025254,광주 우산LH1단지,
15778,경기도,화성시,영천동,4159013100,A10026957,동탄역푸르지오,
15779,서울특별시,구로구,구로동,1153010200,A15205511,신도림롯데,
15780,인천광역시,남동구,서창동,2820010500,A40576902,서창베라체,
15781,경기도,의왕시,학의동,4143010600,A10025058,백운밸리 제일풍경채 레이크포레2단지 아파트 ,
15782,경상남도,김해시,진영읍,진영리,4825025026,A10025054,진영한림풀에버아파트
15783,서울특별시,영등포구,신길동,1156013200,A10025024,신길센트럴자이,
15784,경기도,화성시,장지동,4159013600,A10025020,동탄레이크자연앤푸르지오아파트,
15785,전라북도,익산시,동산동,4514011100,A10025019,세경4차아파트,
15786,경기도,안산상록구,사동,4127110300,A10025014,그랑시티자이아파트,
15787,서울특별시,동작구,사당동,1159010700,A10025013,사당롯데캐슬골든포레,
15788,경기도,부천시,송내동,4119011400,A10025004,성진힐스아파트,
15789,부산광역시,강서구,화전동,2644011000,A10025154,명지화전지구우방아이유쉘아파트,
15790,경기도,하남시,학암동,4145011600,A10027715,위례 그린파크푸르지오,
15791,경상남도,창원마산회원구,내서읍,삼계리,4812725028,A10027640,블루힐스아파트
15792,경기도,용인수지구,풍덕천동,4146510100,A10027717,래미안수지이스트파크,
15793,서울특별시,용산구,한남동,1117013100,A54016001,남산맨션,
15794,전라남도,광양시,마동,4623010700,A10027370,마동 자연애아파트,
15795,충청남도,천안서북구,성정동,4413310200,A10027406,프라지움6차 ,
15796,서울특별시,중구,순화동,1114016800,A10027364,덕수궁롯데캐슬아파트 ,
15797,광주광역시,서구,화정동,2914011900,A10027615,광주유니버시아드힐스테이트1단지,
15798,서울특별시,강서구,마곡동,1150010500,A10027687,마곡힐스테이트,
15799,세종특별자치시,새롬동,3611010800,A10027056,새뜸마을3단지,,
15800,서울특별시,강북구,미아동,1130510100,A10026947,꿈의숲롯데캐슬아파트,
15801,경기도,수원권선구,권선동,4111313700,A10026835,수원아이파크시티9단지,
15802,서울특별시,영등포구,신길동,1156013200,A10025562,신길센트럴아이파크,
15803,인천광역시,남동구,서창동,2820010500,A10026616,더 포레스트 아파트,
15804,경기도,시흥시,산현동,4139012300,A10026559,목감레이크푸르지오,
15805,인천광역시,남동구,서창동,2820010500,A10026474,서창센트럴푸르지오아파트,
15806,서울특별시,중랑구,묵동,1126010400,A10026469,묵동자이2단지아파트,
15807,충청남도,서산시,성연면,왕정리,4421036024,A10026504,e편한세상서산테크노밸리
15808,전라북도,고창군,고창읍,석교리,4579025037,A10026225,선운프라자
15809,경기도,안산단원구,고잔동,4127310100,A10026224,안산센트럴푸르지오,
15810,경상남도,창원진해구,용원동,4812916400,A10026128,부산신항2단지부영아파트,
15811,경상남도,진주시,가좌동,4817013100,A10025903,센트럴웰가아파트,
15812,강원도,강릉시,회산동,4215011700,A10025902,힐스테이트 강릉아파트,
15813,경기도,화성시,산척동,4159013500,A10025824,유보라아이비파크 10.0 2단지,
15814,경상남도,김해시,부원동,4825010300,A10025720,부원역 그린코아 더센텀 아파트,
15815,경기도,수원영통구,망포동,4111710700,A10025715,영통아이파크캐슬2단지 아파트,
15816,서울특별시,관악구,봉천동,1162010100,A15178202,봉천벽산블루밍3차,
15817,경기도,파주시,파주읍,파주리,4148025326,A41386102,파주휴먼시아
15818,경기도,고양덕양구,화정동,4128112300,A41275901,화정별빛마을7단지청구현대,
15819,충청북도,진천군,진천읍,신정리,4375025022,A36570003,삼진동산아파트
15820,경기도,고양덕양구,고양동,4128111600,A41277901,푸른마을10단지풍림아이원,
15821,경기도,고양일산서구,탄현동,4128710300,A41178502,탄현5단지건영,
15822,강원도,원주시,명륜동,4213010600,A22094503,동성아파트,
15823,서울특별시,강동구,고덕동,1174010200,A13408003,고덕아이파크아파트,
15824,인천광역시,남동구,간석동,2820010200,A40571402,간석한진,
15825,울산광역시,남구,신정동,3114010400,A68071801,두산위브더제니스,
15826,부산광역시,수영구,광안동,2650010400,A61310005,광안 SK VIEW,
15827,충청남도,논산시,대교동,4423010300,A32080001,대교휴먼시아,
15828,경기도,광주시,경안동,4161010100,A46480601,나산아파트,
15829,인천광역시,서구,오류동,2826011900,A40430003,검단오류풍림아이원,
15830,서울특별시,강서구,염창동,1150010100,A15786111,염창극동,
15831,경기도,양주시,고암동,4163011500,A48270808,덕정중흥S-클래스,
15832,서울특별시,동대문구,전농동,1123010400,A13084803,전농우성,
15833,대구광역시,동구,신서동,2714012400,A70130004,대경넥스빌,
15834,경상남도,창원마산합포구,월영동,4812513400,A63126007,월영동아2차,
15835,인천광역시,부평구,부개동,2823710700,A40381304,부개대동아파트,
15836,울산광역시,남구,삼산동,3114010600,A68081501,현대문화2차,
